source_url,source_host,archive_url,archive_service,link_text,path,link_count,warc,offset,inflated_length,deflated_length
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20190401210405/https://www.theguardian.com/commentisfree/2018/sep/21/triggering-article-50-reversed-european-court-justice-brexit-bad-dream,InternetArchive,"""Today's ruling shows the triggering of article 50 can be reversed | Jolyon Maugham""",A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20200317210436/https://web.archive.org/web/20190401210405/https://www.theguardian.com/commentisfree/2018/sep/21/triggering-article-50-reversed-european-court-justice-brexit-bad-dream,InternetArchive,نسخة محفوظة,A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20181120221031/https://www.supremecourt.uk/docs/reasons-for-the-determination-in-the-matter-of-secretary-of-state-for-exiting-the-european-union-v-wightman-and-others.pdf,InternetArchive,نسخة محفوظة,A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20190612165315/https://curia.europa.eu/jcms/upload/docs/application/pdf/2018-12/cp180191en.pdf,InternetArchive,"""The United Kingdom is free to revoke unilaterally the notification of its intention to withdraw fro",A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20200109091117/https://web.archive.org/web/20190612165315/https://curia.europa.eu/jcms/upload/docs/application/pdf/2018-12/cp180191en.pdf,InternetArchive,نسخة محفوظة,A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20190702013646/https://www.theguardian.com/politics/2016/jul/22/brexit-talks-uk-limbo-sequence-negotiations-eu,InternetArchive,"""UK officials seek draft agreements with EU before triggering article 50""",A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20200109071557/https://web.archive.org/web/20190702013646/https://www.theguardian.com/politics/2016/jul/22/brexit-talks-uk-limbo-sequence-negotiations-eu,InternetArchive,نسخة محفوظة,A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20190731162921/https://constitution-unit.com/2016/01/19/what-happens-if-we-vote-for-brexit/,InternetArchive,"""What happens if we vote for Brexit?""",A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20191217080629/https://web.archive.org/web/20190731162921/https://constitution-unit.com/2016/01/19/what-happens-if-we-vote-for-brexit/,InternetArchive,نسخة محفوظة,A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20190708142925/https://www.bbc.co.uk/news/uk-politics-eu-referendum-35670906,InternetArchive,"""Reality Check: How plausible is second EU referendum?""",A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20191217080931/https://web.archive.org/web/20190708142925/https://www.bbc.co.uk/news/uk-politics-eu-referendum-35670906,InternetArchive,نسخة محفوظة,A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20180324214934/https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/515068/why-the-government-believes-that-voting-to-remain-in-the-european-union-is-the-best-decision-for-the-uk.pdf,InternetArchive,"""Why the Government believes that voting to remain in the European Union is the best decision for th",A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20191217080533/https://web.archive.org/web/20180324214934/https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/515068/why-the-government-believes-that-voting-to-remain-in-the-european-union-is-the-best-decision-for-the-uk.pdf,InternetArchive,نسخة محفوظة,A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20190725214815/https://www.bbc.co.uk/news/uk-politics-36615028,InternetArchive,"""Brexit: David Cameron to quit after UK votes to leave EU""",A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20191217080709/https://web.archive.org/web/20190725214815/https://www.bbc.co.uk/news/uk-politics-36615028,InternetArchive,نسخة محفوظة,A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20190616105002/https://www.independent.co.uk/news/uk/politics/brexit-what-is-eu-referendum-petition-david-cameron-a7105596.html,InternetArchive,"""David Cameron rules out second EU referendum after Brexit""",A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20191217080349/https://web.archive.org/web/20190616105002/https://www.independent.co.uk/news/uk/politics/brexit-what-is-eu-referendum-petition-david-cameron-a7105596.html,InternetArchive,نسخة محفوظة,A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20191217080843/https://www.thehindu.com/todays-paper/tp-international/U.K.-govt.-must-get-Parliament-nod-for-Brexit-Supreme-Court/article17091086.ece,InternetArchive,نسخة محفوظة,A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20190527033524/https://www.theguardian.com/politics/2017/jan/24/supreme-court-brexit-ruling-parliament-vote-article-50,InternetArchive,"""Supreme court rules parliament must have vote to trigger article 50""",A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20190527012644/https://www.bbc.co.uk/news/uk-politics-38833883,InternetArchive,"""Brexit: MPs overwhelmingly back Article 50 bill""",A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20191217080708/https://web.archive.org/web/20190527012644/https://www.bbc.co.uk/news/uk-politics-38833883,InternetArchive,نسخة محفوظة,A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20190727021653/https://www.bbc.co.uk/news/uk-politics-39422353,InternetArchive,"""Article 50: May signs letter that will trigger Brexit""",A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20191217080358/https://web.archive.org/web/20190727021653/https://www.bbc.co.uk/news/uk-politics-39422353,InternetArchive,نسخة محفوظة,A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20190706133204/https://www.bbc.co.uk/news/live/uk-politics-39424391,InternetArchive,"""Theresa May officially starts Brexit process""",A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20200109071420/https://web.archive.org/web/20190706133204/https://www.bbc.co.uk/news/live/uk-politics-39424391,InternetArchive,نسخة محفوظة,A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20171201032756/http://blogs.sussex.ac.uk/uktpo/files/2017/01/Briefing-paper-4.pdf,InternetArchive,Triggering Article 50 TEU: A Legal Analysis,A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20171201032756/http://blogs.sussex.ac.uk/uktpo/files/2017/01/Briefing-paper-4.pdf,InternetArchive,نسخة محفوظة,A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20190702111626/https://www.independent.co.uk/news/uk/politics/article-50-brexit-reversible-lord-kerr-a7592241.html,InternetArchive,"""Brexit is reversible, says author of Brexit treaty""",A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20191217080555/https://web.archive.org/web/20190702111626/https://www.independent.co.uk/news/uk/politics/article-50-brexit-reversible-lord-kerr-a7592241.html,InternetArchive,نسخة محفوظة,A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20180930095320/http://www.europarl.europa.eu:80/sides/getDoc.do?pubRef=-//EP//NONSGML+MOTION+P8-RC-2017-0237+0+DOC+PDF+V0//EN,InternetArchive,"""European Plenary sitting 10 April 2017""",A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20200317210251/https://web.archive.org/web/20180930095320/http://www.europarl.europa.eu:80/sides/getDoc.do?pubRef=-//EP//NONSGML+MOTION+P8-RC-2017-0237+0+DOC+PDF+V0//EN,InternetArchive,نسخة محفوظة,A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20190504122608/https://www.theguardian.com/politics/2018/nov/16/uks-top-court-to-consider-government-appeal-in-brexit-reversal-case,InternetArchive,"""Government takes Brexit article 50 case to UK supreme court""",A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20200317210355/https://web.archive.org/web/20190504122608/https://www.theguardian.com/politics/2018/nov/16/uks-top-court-to-consider-government-appeal-in-brexit-reversal-case,InternetArchive,نسخة محفوظة,A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20190131025944/https://www.supremecourt.uk/news/permission-to-appeal-determination-in-the-matter-of-secretary-of-state-for-exiting-the-european-union-v-wightman-and-others.html,InternetArchive,"""Permission to appeal determination in the matter of Secretary of State for Exiting the European Uni",A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20191217080355/https://web.archive.org/web/20190131025944/https://www.supremecourt.uk/news/permission-to-appeal-determination-in-the-matter-of-secretary-of-state-for-exiting-the-european-union-v-wightman-and-others.html,InternetArchive,نسخة محفوظة,A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
https://ar.m.wikipedia.org/wiki/%D8%A7%D9%86%D8%B3%D8%AD%D8%A7%D8%A8_%D8%A7%D9%84%D9%85%D9%85%D9%84%D9%83%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9_%D9%85%D9%86_%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,ar.m.wikipedia.org,https://web.archive.org/web/20190119010146/https://www.bbc.co.uk/news/uk-scotland-scotland-politics-46481643,InternetArchive,نسخة محفوظة,A@/href,2863,CC-MAIN-20201019145901-20201019175901-00004.warc.gz,218687394,953180,
